"fov","cellID","x_local_px","y_local_px","x_global_px","y_global_px"
32,737,1511,646,152586.817108155,-41840.1113230387
32,737,1484,632,152559.817108155,-41854.1113230387
32,737,1480,632,152555.817108155,-41854.1113230387
32,737,1438,653,152513.817108155,-41833.1113230387
32,737,1433,658,152508.817108155,-41828.1113230387
32,737,1430,664,152505.817108155,-41822.1113230387
32,737,1429,667,152504.817108155,-41819.1113230387
32,737,1428,672,152503.817108155,-41814.1113230387
32,737,1428,679,152503.817108155,-41807.1113230387
32,737,1429,684,152504.817108155,-41802.1113230387
32,737,1430,687,152505.817108155,-41799.1113230387
32,737,1440,708,152515.817108155,-41778.1113230387
32,737,1441,710,152516.817108155,-41776.1113230387
32,737,1450,719,152525.817108155,-41767.1113230387
32,737,1452,720,152527.817108155,-41766.1113230387
32,737,1457,722,152532.817108155,-41764.1113230387
32,737,1460,723,152535.817108155,-41763.1113230387
32,737,1485,729,152560.817108155,-41757.1113230387
32,737,1502,733,152577.817108155,-41753.1113230387
32,737,1507,734,152582.817108155,-41752.1113230387
32,738,3140,733,154215.817108155,-41753.1113230387
32,738,3165,731,154240.817108155,-41755.1113230387
32,738,3168,730,154243.817108155,-41756.1113230387
32,738,3170,729,154245.817108155,-41757.1113230387
32,738,3182,719,154257.817108155,-41767.1113230387
32,738,3183,717,154258.817108155,-41769.1113230387
32,738,3183,710,154258.817108155,-41776.1113230387
32,738,3161,649,154236.817108155,-41837.1113230387
32,738,3160,647,154235.817108155,-41839.1113230387
32,738,3154,637,154229.817108155,-41849.1113230387
32,738,3111,625,154186.817108155,-41861.1113230387
32,738,3095,625,154170.817108155,-41861.1113230387
32,738,3092,626,154167.817108155,-41860.1113230387
32,738,3086,629,154161.817108155,-41857.1113230387
32,738,3078,635,154153.817108155,-41851.1113230387
32,738,3071,642,154146.817108155,-41844.1113230387
32,738,3070,644,154145.817108155,-41842.1113230387
32,738,3069,647,154144.817108155,-41839.1113230387
32,738,3067,657,154142.817108155,-41829.1113230387
32,738,3067,658,154142.817108155,-41828.1113230387
32,738,3068,667,154143.817108155,-41819.1113230387
32,738,3069,672,154144.817108155,-41814.1113230387
32,738,3070,675,154145.817108155,-41811.1113230387
32,738,3071,677,154146.817108155,-41809.1113230387
32,738,3080,693,154155.817108155,-41793.1113230387
32,738,3082,695,154157.817108155,-41791.1113230387
32,738,3125,730,154200.817108155,-41756.1113230387
32,738,3128,731,154203.817108155,-41755.1113230387
32,738,3138,733,154213.817108155,-41753.1113230387
32,739,29,716,151104.817108155,-41770.1113230387
32,739,47,698,151122.817108155,-41788.1113230387
32,739,53,688,151128.817108155,-41798.1113230387
32,739,55,674,151130.817108155,-41812.1113230387
32,739,55,671,151130.817108155,-41815.1113230387
32,739,53,667,151128.817108155,-41819.1113230387
32,739,25,643,151100.817108155,-41843.1113230387
32,739,21,640,151096.817108155,-41846.1113230387
32,739,17,638,151092.817108155,-41848.1113230387
32,739,6,636,151081.817108155,-41850.1113230387
32,739,0,636,151075.817108155,-41850.1113230387
32,739,0,699,151075.817108155,-41787.1113230387
32,739,1,700,151076.817108155,-41786.1113230387
32,739,14,711,151089.817108155,-41775.1113230387
32,739,20,716,151095.817108155,-41770.1113230387
32,740,2887,716,153962.817108155,-41770.1113230387
32,740,2903,714,153978.817108155,-41772.1113230387
32,740,2916,709,153991.817108155,-41777.1113230387
32,740,2917,708,153992.817108155,-41778.1113230387
32,740,2917,702,153992.817108155,-41784.1113230387
32,740,2915,673,153990.817108155,-41813.1113230387
32,740,2911,659,153986.817108155,-41827.1113230387
32,740,2909,655,153984.817108155,-41831.1113230387
32,740,2905,649,153980.817108155,-41837.1113230387
32,740,2899,641,153974.817108155,-41845.1113230387
32,740,2898,640,153973.817108155,-41846.1113230387
32,740,2890,638,153965.817108155,-41848.1113230387
32,740,2868,636,153943.817108155,-41850.1113230387
32,740,2862,636,153937.817108155,-41850.1113230387
32,740,2857,637,153932.817108155,-41849.1113230387
32,740,2850,640,153925.817108155,-41846.1113230387
32,740,2848,641,153923.817108155,-41845.1113230387
32,740,2840,649,153915.817108155,-41837.1113230387
32,740,2835,658,153910.817108155,-41828.1113230387
32,740,2832,664,153907.817108155,-41822.1113230387
32,740,2830,669,153905.817108155,-41817.1113230387
32,740,2829,672,153904.817108155,-41814.1113230387
32,740,2829,675,153904.817108155,-41811.1113230387
32,740,2835,691,153910.817108155,-41795.1113230387
32,740,2842,705,153917.817108155,-41781.1113230387
32,740,2846,708,153921.817108155,-41778.1113230387
32,740,2858,714,153933.817108155,-41772.1113230387
32,740,2872,716,153947.817108155,-41770.1113230387
32,741,2936,719,154011.817108155,-41767.1113230387
32,741,2943,718,154018.817108155,-41768.1113230387
32,741,2953,716,154028.817108155,-41770.1113230387
32,741,3037,698,154112.817108155,-41788.1113230387
32,741,3041,694,154116.817108155,-41792.1113230387
32,741,3042,692,154117.817108155,-41794.1113230387
32,741,3043,689,154118.817108155,-41797.1113230387
32,741,3044,684,154119.817108155,-41802.1113230387
32,741,3044,674,154119.817108155,-41812.1113230387
32,741,3043,669,154118.817108155,-41817.1113230387
32,741,3040,660,154115.817108155,-41826.1113230387
32,741,3035,650,154110.817108155,-41836.1113230387
32,741,3032,647,154107.817108155,-41839.1113230387
32,741,3030,647,154105.817108155,-41839.1113230387
32,741,2940,651,154015.817108155,-41835.1113230387
32,741,2924,653,153999.817108155,-41833.1113230387
32,741,2916,655,153991.817108155,-41831.1113230387
32,741,2910,657,153985.817108155,-41829.1113230387
32,741,2910,658,153985.817108155,-41828.1113230387
32,741,2916,699,153991.817108155,-41787.1113230387
32,741,2919,709,153994.817108155,-41777.1113230387
32,741,2922,712,153997.817108155,-41774.1113230387
32,741,2927,716,154002.817108155,-41770.1113230387
32,741,2931,719,154006.817108155,-41767.1113230387
32,742,1309,706,152384.817108155,-41780.1113230387
32,742,1325,705,152400.817108155,-41781.1113230387
32,742,1329,704,152404.817108155,-41782.1113230387
32,742,1332,703,152407.817108155,-41783.1113230387
32,742,1334,702,152409.817108155,-41784.1113230387
32,742,1335,699,152410.817108155,-41787.1113230387
32,742,1337,691,152412.817108155,-41795.1113230387
32,742,1337,677,152412.817108155,-41809.1113230387
32,742,1336,675,152411.817108155,-41811.1113230387
32,742,1334,672,152409.817108155,-41814.1113230387
32,742,1331,668,152406.817108155,-41818.1113230387
32,742,1323,660,152398.817108155,-41826.1113230387
32,742,1311,649,152386.817108155,-41837.1113230387
32,742,1300,640,152375.817108155,-41846.1113230387
32,742,1297,640,152372.817108155,-41846.1113230387
32,742,1284,644,152359.817108155,-41842.1113230387
32,742,1270,651,152345.817108155,-41835.1113230387
32,742,1258,659,152333.817108155,-41827.1113230387
32,742,1245,668,152320.817108155,-41818.1113230387
32,742,1238,675,152313.817108155,-41811.1113230387
32,742,1227,687,152302.817108155,-41799.1113230387
32,742,1227,692,152302.817108155,-41794.1113230387
32,742,1228,695,152303.817108155,-41791.1113230387
32,742,1230,699,152305.817108155,-41787.1113230387
32,742,1260,704,152335.817108155,-41782.1113230387
32,742,1298,706,152373.817108155,-41780.1113230387
32,743,2112,709,153187.817108155,-41777.1113230387
32,743,2123,708,153198.817108155,-41778.1113230387
32,743,2131,706,153206.817108155,-41780.1113230387
32,743,2140,702,153215.817108155,-41784.1113230387
32,743,2142,701,153217.817108155,-41785.1113230387
32,743,2165,682,153240.817108155,-41804.1113230387
32,743,2173,674,153248.817108155,-41812.1113230387
32,743,2175,669,153250.817108155,-41817.1113230387
32,743,2175,665,153250.817108155,-41821.1113230387
32,743,2125,610,153200.817108155,-41876.1113230387
32,743,2123,608,153198.817108155,-41878.1113230387
32,743,2082,591,153157.817108155,-41895.1113230387
32,743,2081,591,153156.817108155,-41895.1113230387
32,743,2063,604,153138.817108155,-41882.1113230387
32,743,2054,611,153129.817108155,-41875.1113230387
32,743,2046,618,153121.817108155,-41868.1113230387
32,743,2043,621,153118.817108155,-41865.1113230387
32,743,2039,678,153114.817108155,-41808.1113230387
32,743,2039,680,153114.817108155,-41806.1113230387
32,743,2048,686,153123.817108155,-41800.1113230387
32,743,2098,706,153173.817108155,-41780.1113230387
32,743,2106,709,153181.817108155,-41777.1113230387
32,744,2653,718,153728.817108155,-41768.1113230387
32,744,2680,713,153755.817108155,-41773.1113230387
32,744,2686,711,153761.817108155,-41775.1113230387
32,744,2691,709,153766.817108155,-41777.1113230387
32,744,2693,708,153768.817108155,-41778.1113230387
32,744,2695,706,153770.817108155,-41780.1113230387
32,744,2696,704,153771.817108155,-41782.1113230387
32,744,2704,686,153779.817108155,-41800.1113230387
32,744,2709,671,153784.817108155,-41815.1113230387
32,744,2709,662,153784.817108155,-41824.1113230387
32,744,2707,650,153782.817108155,-41836.1113230387
32,744,2705,649,153780.817108155,-41837.1113230387
32,744,2702,648,153777.817108155,-41838.1113230387
32,744,2669,641,153744.817108155,-41845.1113230387
32,744,2657,639,153732.817108155,-41847.1113230387
32,744,2647,638,153722.817108155,-41848.1113230387
32,744,2628,638,153703.817108155,-41848.1113230387
32,744,2610,639,153685.817108155,-41847.1113230387
32,744,2606,641,153681.817108155,-41845.1113230387
32,744,2604,643,153679.817108155,-41843.1113230387
32,744,2598,651,153673.817108155,-41835.1113230387
32,744,2595,659,153670.817108155,-41827.1113230387
32,744,2595,661,153670.817108155,-41825.1113230387
32,744,2599,686,153674.817108155,-41800.1113230387
32,744,2600,689,153675.817108155,-41797.1113230387
32,744,2601,690,153676.817108155,-41796.1113230387
32,744,2641,717,153716.817108155,-41769.1113230387
32,744,2643,718,153718.817108155,-41768.1113230387
32,745,3197,709,154272.817108155,-41777.1113230387
32,745,3210,703,154285.817108155,-41783.1113230387
32,745,3214,701,154289.817108155,-41785.1113230387
32,745,3225,693,154300.817108155,-41793.1113230387
32,745,3235,683,154310.817108155,-41803.1113230387
32,745,3241,674,154316.817108155,-41812.1113230387
32,745,3243,670,154318.817108155,-41816.1113230387
32,745,3243,655,154318.817108155,-41831.1113230387
32,745,3198,610,154273.817108155,-41876.1113230387
32,745,3194,610,154269.817108155,-41876.1113230387
32,745,3182,617,154257.817108155,-41869.1113230387
32,745,3162,630,154237.817108155,-41856.1113230387
32,745,3156,635,154231.817108155,-41851.1113230387
32,745,3155,636,154230.817108155,-41850.1113230387
32,745,3155,638,154230.817108155,-41848.1113230387
32,745,3170,686,154245.817108155,-41800.1113230387
32,745,3176,702,154251.817108155,-41784.1113230387
32,745,3185,714,154260.817108155,-41772.1113230387
32,746,274,714,151349.817108155,-41772.1113230387
32,746,279,713,151354.817108155,-41773.1113230387
32,746,281,711,151356.817108155,-41775.1113230387
32,746,341,640,151416.817108155,-41846.1113230387
32,746,342,638,151417.817108155,-41848.1113230387
32,746,344,633,151419.817108155,-41853.1113230387
32,746,347,621,151422.817108155,-41865.1113230387
32,746,348,613,151423.817108155,-41873.1113230387
32,746,348,600,151423.817108155,-41886.1113230387
32,746,347,595,151422.817108155,-41891.1113230387
32,746,345,587,151420.817108155,-41899.1113230387
32,746,344,585,151419.817108155,-41901.1113230387
32,746,306,558,151381.817108155,-41928.1113230387
32,746,301,558,151376.817108155,-41928.1113230387
32,746,247,574,151322.817108155,-41912.1113230387
32,746,242,579,151317.817108155,-41907.1113230387
32,746,236,591,151311.817108155,-41895.1113230387
32,746,236,594,151311.817108155,-41892.1113230387
32,746,237,681,151312.817108155,-41805.1113230387
32,746,240,689,151315.817108155,-41797.1113230387
32,746,241,691,151316.817108155,-41795.1113230387
32,746,249,703,151324.817108155,-41783.1113230387
32,746,254,709,151329.817108155,-41777.1113230387
32,746,258,713,151333.817108155,-41773.1113230387
32,746,261,714,151336.817108155,-41772.1113230387
32,747,2462,654,153537.817108155,-41832.1113230387
32,747,2461,649,153536.817108155,-41837.1113230387
32,747,2460,646,153535.817108155,-41840.1113230387
32,747,2457,640,153532.817108155,-41846.1113230387
32,747,2453,634,153528.817108155,-41852.1113230387
32,747,2449,630,153524.817108155,-41856.1113230387
32,747,2434,622,153509.817108155,-41864.1113230387
32,747,2432,621,153507.817108155,-41865.1113230387
32,747,2426,619,153501.817108155,-41867.1113230387
32,747,2408,616,153483.817108155,-41870.1113230387
32,747,2401,616,153476.817108155,-41870.1113230387
32,747,2397,622,153472.817108155,-41864.1113230387
32,747,2362,675,153437.817108155,-41811.1113230387
32,747,2362,676,153437.817108155,-41810.1113230387
32,747,2368,682,153443.817108155,-41804.1113230387
32,747,2372,684,153447.817108155,-41802.1113230387
32,747,2382,688,153457.817108155,-41798.1113230387
32,747,2404,696,153479.817108155,-41790.1113230387
32,747,2435,696,153510.817108155,-41790.1113230387
32,747,2445,692,153520.817108155,-41794.1113230387
32,747,2446,691,153521.817108155,-41795.1113230387
32,747,2447,689,153522.817108155,-41797.1113230387
32,747,2462,657,153537.817108155,-41829.1113230387
32,748,1089,690,152164.817108155,-41796.1113230387
32,748,1109,688,152184.817108155,-41798.1113230387
32,748,1123,686,152198.817108155,-41800.1113230387
32,748,1123,685,152198.817108155,-41801.1113230387
32,748,1122,681,152197.817108155,-41805.1113230387
32,748,1120,678,152195.817108155,-41808.1113230387
32,748,1105,657,152180.817108155,-41829.1113230387
32,748,1065,607,152140.817108155,-41879.1113230387
32,748,1064,606,152139.817108155,-41880.1113230387
32,748,1052,606,152127.817108155,-41880.1113230387
32,748,1048,607,152123.817108155,-41879.1113230387
32,748,1047,608,152122.817108155,-41878.1113230387
32,748,1039,620,152114.817108155,-41866.1113230387
32,748,1037,625,152112.817108155,-41861.1113230387
32,748,1031,646,152106.817108155,-41840.1113230387
32,748,1033,656,152108.817108155,-41830.1113230387
32,748,1034,657,152109.817108155,-41829.1113230387
32,748,1052,673,152127.817108155,-41813.1113230387
32,748,1082,688,152157.817108155,-41798.1113230387
32,748,1088,690,152163.817108155,-41796.1113230387
32,749,171,686,151246.817108155,-41800.1113230387
32,749,216,684,151291.817108155,-41802.1113230387
32,749,226,683,151301.817108155,-41803.1113230387
32,749,231,682,151306.817108155,-41804.1113230387
32,749,234,681,151309.817108155,-41805.1113230387
32,749,236,680,151311.817108155,-41806.1113230387
32,749,237,677,151312.817108155,-41809.1113230387
32,749,239,662,151314.817108155,-41824.1113230387
32,749,240,650,151315.817108155,-41836.1113230387
32,749,240,608,151315.817108155,-41878.1113230387
32,749,236,595,151311.817108155,-41891.1113230387
32,749,235,594,151310.817108155,-41892.1113230387
32,749,223,594,151298.817108155,-41892.1113230387
32,749,217,595,151292.817108155,-41891.1113230387
32,749,202,599,151277.817108155,-41887.1113230387
32,749,186,605,151261.817108155,-41881.1113230387
32,749,178,609,151253.817108155,-41877.1113230387
32,749,122,641,151197.817108155,-41845.1113230387
32,749,121,642,151196.817108155,-41844.1113230387
32,749,120,644,151195.817108155,-41842.1113230387
32,749,119,647,151194.817108155,-41839.1113230387
32,749,118,652,151193.817108155,-41834.1113230387
32,749,118,656,151193.817108155,-41830.1113230387
32,749,119,661,151194.817108155,-41825.1113230387
32,749,120,664,151195.817108155,-41822.1113230387
32,749,121,666,151196.817108155,-41820.1113230387
32,749,124,671,151199.817108155,-41815.1113230387
32,749,127,674,151202.817108155,-41812.1113230387
32,749,137,683,151212.817108155,-41803.1113230387
32,749,139,684,151214.817108155,-41802.1113230387
32,749,158,686,151233.817108155,-41800.1113230387
32,750,2023,693,153098.817108155,-41793.1113230387
32,750,2027,691,153102.817108155,-41795.1113230387
32,750,2030,689,153105.817108155,-41797.1113230387
32,750,2032,687,153107.817108155,-41799.1113230387
32,750,2038,680,153113.817108155,-41806.1113230387
32,750,2039,677,153114.817108155,-41809.1113230387
32,750,2040,670,153115.817108155,-41816.1113230387
32,750,2042,649,153117.817108155,-41837.1113230387
32,750,2042,621,153117.817108155,-41865.1113230387
32,750,2039,619,153114.817108155,-41867.1113230387
32,750,2025,610,153100.817108155,-41876.1113230387
32,750,2023,609,153098.817108155,-41877.1113230387
32,750,1975,590,153050.817108155,-41896.1113230387
32,750,1964,586,153039.817108155,-41900.1113230387
32,750,1961,585,153036.817108155,-41901.1113230387
32,750,1958,585,153033.817108155,-41901.1113230387
32,750,1954,588,153029.817108155,-41898.1113230387
