"fov","cell_ID","Area","AspectRatio","CenterX_local_px","CenterY_local_px","CenterX_global_px","CenterY_global_px","Width","Height","Mean.PanCK","Max.PanCK","Mean.CD68","Max.CD68","Mean.MembraneStain_B2M","Max.MembraneStain_B2M","Mean.CD45","Max.CD45","Mean.DAPI","Max.DAPI"
32,1528,6365,0.85,137,266,151212.817108155,-42220.1113230387,86,101,868,5242,44,2573,627,3366,69,4824,602,2085
32,1529,5163,0.86,2589,261,153664.817108155,-42225.1113230387,82,95,1243,4934,30,3260,294,3881,72,8333,436,1672
32,1530,7811,1.07,66,229,151141.817108155,-42257.1113230387,110,103,804,3451,34,3750,453,3522,42,5295,462,1614
32,1531,4948,0.82,4147,230,155222.817108155,-42256.1113230387,83,101,109,679,40,474,872,3570,99,1431,467,1837
32,1532,3033,0.64,319,224,151394.817108155,-42262.1113230387,56,88,1069,3028,79,409,1338,4757,63,475,1388,3584
32,1533,2728,0.64,3507,232,154582.817108155,-42254.1113230387,54,84,2192,15546,107,501,1656,8956,77,1059,1843,3688
32,1534,4454,0.5,3543,207,154618.817108155,-42279.1113230387,59,119,451,1936,49,351,210,3323,24,318,961,3752
32,1535,3534,0.72,428,197,151503.817108155,-42289.1113230387,57,79,244,921,69,3602,454,3493,60,5312,829,2694
32,1536,3504,0.86,371,215,151446.817108155,-42271.1113230387,61,71,991,4209,97,330,725,3013,58,548,1780,3972
32,1537,7990,0.73,702,171,151777.817108155,-42315.1113230387,97,132,627,5840,62,260,826,5485,97,2385,1623,4190
32,1538,4110,0.94,3210,166,154285.817108155,-42320.1113230387,78,83,1470,9346,122,5155,369,4338,116,9086,579,1841
32,1539,5541,0.96,374,142,151449.817108155,-42344.1113230387,85,89,770,4362,69,320,591,2205,70,1089,911,3156
32,1540,1987,1.12,3263,172,154338.817108155,-42314.1113230387,55,49,1393,9814,70,4617,698,4118,130,6264,428,1255
32,1541,5862,1.35,263,158,151338.817108155,-42328.1113230387,107,79,1714,14908,70,1470,518,2939,105,2224,1737,3293
32,1542,1975,1.29,2411,163,153486.817108155,-42323.1113230387,62,48,2418,8839,166,7416,772,7432,310,12632,681,1617
32,1543,1386,0.63,730,138,151805.817108155,-42348.1113230387,40,64,1148,4962,87,370,1458,8117,138,933,1727,3318
32,1544,5761,0.71,162,114,151237.817108155,-42372.1113230387,77,109,1228,7337,18,365,647,2249,26,346,547,1570
32,1545,2193,1.88,258,111,151333.817108155,-42375.1113230387,90,48,2230,6156,50,291,587,2141,74,620,2265,3420
32,1546,6422,0.84,362,79,151437.817108155,-42407.1113230387,93,111,694,5431,62,2857,581,2559,68,5125,1171,3988
32,1547,2381,1.18,238,92,151313.817108155,-42394.1113230387,66,56,1284,4299,27,271,883,2018,55,532,1063,2908
32,1548,4828,0.93,3996,89,155071.817108155,-42397.1113230387,81,87,80,594,92,2943,437,3703,128,2068,579,2447
32,1549,3544,0.78,289,75,151364.817108155,-42411.1113230387,69,89,1446,6131,74,392,1089,2654,69,603,819,2019
32,1550,5378,0.89,683,68,151758.817108155,-42418.1113230387,79,89,596,8562,52,243,235,3598,30,395,1501,3820
32,1551,9324,1.28,1439,75,152514.817108155,-42411.1113230387,127,99,1913,12195,23,3994,747,4991,49,6386,618,2211
32,1552,5120,0.53,29,66,151104.817108155,-42420.1113230387,60,113,811,5954,9,831,352,2104,21,1451,661,1782
32,1553,3357,1.05,767,32,151842.817108155,-42454.1113230387,66,63,1034,7346,318,4599,787,5770,54,4622,1168,2817
32,1554,4173,1.17,242,34,151317.817108155,-42452.1113230387,77,66,1334,6569,14,266,613,1922,31,513,1485,3044
32,1555,1730,0.85,723,27,151798.817108155,-42459.1113230387,45,53,2246,8230,54,192,454,2181,38,870,1023,2671
32,1556,4106,1.69,327,30,151402.817108155,-42456.1113230387,98,58,1234,5076,60,447,1463,4191,47,308,1122,2878
32,1557,3667,1.98,3369,25,154444.817108155,-42461.1113230387,95,48,1446,7533,137,5843,468,4002,185,7086,1104,3283
32,1558,1852,1.16,181,25,151256.817108155,-42461.1113230387,57,49,1207,4086,17,165,540,1680,27,273,412,1414
32,1559,3622,2.13,972,24,152047.817108155,-42462.1113230387,98,46,1445,7423,33,5055,1386,9038,53,7519,396,1544
32,1560,3653,2.3,2369,24,153444.817108155,-42462.1113230387,106,46,700,6445,54,4904,572,5749,103,8123,883,2534
32,1561,1700,1.89,2223,20,153298.817108155,-42466.1113230387,72,38,2888,10320,26,334,350,2374,30,330,258,795
32,1562,1411,2.64,671,13,151746.817108155,-42473.1113230387,66,25,1231,5977,62,156,282,1061,45,336,615,2548
32,1563,1857,2.12,3446,18,154521.817108155,-42468.1113230387,72,34,1179,3647,168,3128,637,3755,218,6097,805,3179
32,1564,1486,2.34,1055,15,152130.817108155,-42471.1113230387,68,29,2466,12667,63,3583,299,2495,100,6322,393,1449
