"fov","Area","AspectRatio","Width","Height","Mean.PanCK","Max.PanCK","Mean.CD68","Max.CD68","Mean.Membrane","Max.Membrane","Mean.CD45","Max.CD45","Mean.DAPI","Max.DAPI","SplitRatioToLocal","NucArea","NucAspectRatio","Circularity","Eccentricity","Perimeter","Solidity","cell_id","X","version","dualfiles","Run_name","Run_Tissue_name","ISH.concentration","Dash","tissue","Panel","assay_type","slide_ID","cell_ID","median_RNA","RNA_quantile_0.75","RNA_quantile_0.8","RNA_quantile_0.85","RNA_quantile_0.9","RNA_quantile_0.95","RNA_quantile_0.99","nCount_RNA","nFeature_RNA","median_negprobes","negprobes_quantile_0.75","negprobes_quantile_0.8","negprobes_quantile_0.85","negprobes_quantile_0.9","negprobes_quantile_0.95","negprobes_quantile_0.99","nCount_negprobes","nFeature_negprobes","Area.um2","CenterX_local_px","CenterY_local_px","CenterX_global_px","CenterY_global_px","cell"
344,4247,0.7,72,103,843,1200,342,740,639,2020,411,1052,1908,5244,0,1764,0.73,0.74,0.5,268,15.85,"c_1_344_1430",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1430,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9318.35,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,36.13,2,61.1568,3202,3035,5212,1230,"c_1_344_1430"
344,5088,0.83,107,89,2160,6680,702,1568,882,2344,435,796,1020,2184,0,2268,0.98,0.7,0.56,302,16.85,"c_1_344_1431",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1431,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9574.13,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,63.38,2,73.2672,2672,3046,4682,1219,"c_1_344_1431"
344,4288,0.84,76,91,3056,16884,463,5352,1694,4408,662,6272,1722,3384,0,2572,0.77,0.87,0.35,249,17.22,"c_1_344_1432",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1432,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14084.03,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,52.57,2,61.7472,2896,3047,4906,1218,"c_1_344_1432"
344,5232,0.65,71,109,2965,9904,485,5052,1896,4928,582,6208,1462,3320,0,2668,0.56,0.84,0.6,279,18.75,"c_1_344_1433",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1433,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12859.65,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,51.82,2,75.3408,2821,3058,4831,1207,"c_1_344_1433"
344,8255,0.72,94,130,1812,13192,383,5780,1722,4896,661,5256,1759,5244,0,3608,0.6,0.85,0.39,350,23.59,"c_1_344_1434",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1434,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17858.57,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,47.08,2,118.872,2977,3068,4987,1197,"c_1_344_1434"
344,4672,0.79,73,92,994,1436,385,552,618,1476,360,764,1834,5828,0,1520,0.81,0.91,0.67,254,18.39,"c_1_344_1435",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1435,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9424.74,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,33.62,2,67.2768,3142,3038,5152,1227,"c_1_344_1435"
344,3424,0.55,48,88,923,1176,364,544,1003,3992,809,2664,2787,6832,0,1484,0.72,0.79,0.46,234,14.63,"c_1_344_1436",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1436,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11185.94,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,36.32,2,49.3056,3258,3041,5268,1224,"c_1_344_1436"
344,5346,0.76,84,110,617,972,269,588,1225,3524,902,3532,2376,6144,0,2540,0.85,0.84,0.7,283,18.89,"c_1_344_1437",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1437,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12469.8,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,45.31,2,76.9824,3540,3054,5550,1211,"c_1_344_1437"
344,2500,0.8,69,55,859,1216,647,2472,2664,6480,2752,8580,2888,4700,0,1856,0.96,0.97,0.52,180,13.89,"c_1_344_1438",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1438,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19955.14,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,32.68,2,36,4178,3041,6188,1224,"c_1_344_1438"
344,5082,0.84,83,99,2561,6592,530,1180,1661,4208,496,1688,1381,3936,0,1988,0.86,0.79,0.61,285,17.83,"c_1_344_1439",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1439,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11764.04,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,70.25,2,73.1808,2761,3067,4771,1198,"c_1_344_1439"
344,4031,0.65,62,96,834,1080,337,476,983,3204,519,2496,2483,5232,0,1668,0.49,0.8,0.57,251,16.06,"c_1_344_1440",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1440,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11005.71,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,42.67,2,58.0464,3309,3061,5319,1204,"c_1_344_1440"
344,3476,0.62,51,82,872,1376,1529,7208,1885,7408,928,4060,2580,3808,0.67,2636,0.74,0.79,0.77,235,14.79,"c_1_344_1441",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1441,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16660.99,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,32.08,2,50.0544,4229,3059,6239,1206,"c_1_344_1441"
344,2695,0.94,65,69,664,972,283,412,1481,3640,846,2168,1639,3476,0,924,0.82,0.85,0.75,200,13.48,"c_1_344_1442",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1442,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11121.1,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,41.87,2,38.808,3376,3054,5386,1211,"c_1_344_1442"
344,5800,0.97,97,94,821,1180,390,860,2435,6308,2164,8780,4451,7788,0,4244,0.93,0.83,0.92,297,19.53,"c_1_344_1443",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1443,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,20668.44,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,34.96,2,83.52,3968,3073,5978,1192,"c_1_344_1443"
344,5504,0.99,90,91,818,1392,336,612,1240,3752,1634,7360,3764,6848,0,3984,0.97,0.93,0.84,272,20.24,"c_1_344_1444",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1444,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15787.32,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,37.66,2,79.2576,3462,3077,5472,1188,"c_1_344_1444"
344,2980,0.97,63,65,854,1176,381,604,2937,8128,2451,6752,3752,5368,0,2584,1,0.98,0.73,195,15.28,"c_1_344_1445",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1445,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,18194.15,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,50.61,2,42.912,4049,3068,6059,1197,"c_1_344_1445"
344,3802,0.82,82,67,1870,4536,447,652,338,652,327,720,393,524,0,0,0,0.9,0.78,231,16.46,"c_1_344_1446",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1446,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,4809.17,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,30.62,2,54.7488,2145,3058,4155,1207,"c_1_344_1446"
344,11058,0.42,83,197,1943,6744,500,972,368,1056,350,860,892,3752,0,2812,0.42,0.66,0.37,459,24.09,"c_1_344_1447",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1447,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,5925.59,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,33.97,2,159.2352,2245,3128,4255,1137,"c_1_344_1447"
344,2712,0.63,51,81,881,1340,459,1720,2784,6368,2331,6380,2739,4096,0,2104,0.73,0.9,0.67,195,13.91,"c_1_344_1448",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1448,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19253.92,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,53.63,2,39.0528,4139,3082,6149,1183,"c_1_344_1448"
344,2639,0.97,68,66,898,1340,397,1540,735,3132,376,792,1170,3212,0,352,0.8,0.86,0.96,196,13.46,"c_1_344_1449",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1449,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10899.92,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.57,2,38.0016,3195,3079,5205,1186,"c_1_344_1449"
344,10148,0.97,125,129,587,1040,279,656,1178,4516,1103,9304,3092,6468,0,7324,0.91,0.81,0.7,397,25.56,"c_1_344_1450",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1450,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13832.44,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,37.25,2,146.1312,3876,3110,5886,1155,"c_1_344_1450"
344,2412,0.62,53,85,2233,5228,418,612,1770,3916,807,2528,2265,4516,0,1632,0.64,0.74,0.45,203,11.88,"c_1_344_1451",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1451,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16615.92,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,54.7,2,34.7328,2856,3092,4866,1173,"c_1_344_1451"
344,33565,0.64,206,320,2750,8928,938,6760,896,4580,679,6308,837,2520,0,8248,0.55,0.62,0.48,824,40.73,"c_1_344_1452",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1452,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12808.32,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,153.17,2,483.336,2619,3202,4629,1063,"c_1_344_1452"
344,2564,0.85,60,71,1301,15276,382,5548,770,4196,530,5672,700,2164,0,0,0,0.85,0.58,195,13.15,"c_1_344_1453",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1453,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9923.6,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,36.76,2,36.9216,3040,3081,5050,1184,"c_1_344_1453"
344,2982,0.93,63,68,824,1120,453,944,2224,5312,2012,9692,3570,5996,0,2300,0.93,0.85,0.81,210,14.2,"c_1_344_1454",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1454,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,24181.79,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,37.29,2,42.9408,4193,3100,6203,1165,"c_1_344_1454"
344,2574,0.79,62,78,837,1172,599,2836,3185,6464,2317,5112,1772,4000,0,1232,0.88,0.79,0.56,202,12.74,"c_1_344_1455",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1455,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19603.12,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,50.46,2,37.0656,4010,3107,6020,1158,"c_1_344_1455"
344,2912,0.89,65,73,826,1044,419,1004,2364,6144,1977,6932,3342,5136,0,2388,0.97,0.85,0.69,207,14.07,"c_1_344_1456",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1456,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17079.5,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,39.18,2,41.9328,4100,3104,6110,1161,"c_1_344_1456"
344,7542,0.96,110,115,711,1156,383,5108,1258,4892,982,3204,3194,6156,0,4468,0.82,0.84,0.59,335,22.51,"c_1_344_1457",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1457,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13577.26,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.06,2,108.6048,3589,3118,5599,1147,"c_1_344_1457"
344,4765,0.95,86,91,3237,18340,445,836,1683,3980,578,1872,1660,3456,0,2876,0.67,0.83,0.78,269,17.71,"c_1_344_1458",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1458,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14165.67,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,52.72,2,68.616,2909,3121,4919,1144,"c_1_344_1458"
344,5502,0.85,79,93,869,1164,421,972,1197,3860,554,1892,1868,5044,0,1840,0.6,0.98,0.83,266,20.68,"c_1_344_1459",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1459,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14212.19,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,44.21,2,79.2288,3259,3125,5269,1140,"c_1_344_1459"
344,4231,0.6,68,113,769,1084,340,752,2420,7896,1098,4008,2225,6124,0,1444,0.91,0.65,0.7,285,14.85,"c_1_344_1460",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1460,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16689.83,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.98,2,60.9264,3354,3126,5364,1139,"c_1_344_1460"
344,2522,0.84,71,85,802,1188,351,636,1311,2800,1401,4868,3896,6080,0,1956,0.88,0.59,0.6,231,10.92,"c_1_344_1461",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1461,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16085.65,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,39.08,2,36.3168,3509,3126,5519,1139,"c_1_344_1461"
344,6000,0.74,86,116,1568,17448,556,3932,1006,3808,421,1216,1943,5384,0,2472,0.82,0.84,0.69,300,20,"c_1_344_1462",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1462,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12572.4,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,36.07,2,86.4,3015,3135,5025,1130,"c_1_344_1462"
344,2385,0.76,58,76,1814,4512,485,1140,1131,3580,459,1084,2047,4728,0,1296,0.95,0.73,0.43,203,11.75,"c_1_344_1463",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1463,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19254.32,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,52.56,2,34.344,2745,3125,4755,1140,"c_1_344_1463"
344,6160,0.95,113,107,1909,5880,605,1384,808,2416,409,1048,1246,3200,0,2644,0.89,0.67,0.51,340,18.12,"c_1_344_1464",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1464,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10338.49,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,54.4,2,88.704,2704,3136,4714,1129,"c_1_344_1464"
344,2763,0.69,50,73,764,2388,365,5648,1447,4896,862,5624,1359,4672,0,0,0,0.99,0.55,187,14.78,"c_1_344_1465",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1465,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12283.62,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,44.22,2,39.7872,3395,3123,5405,1142,"c_1_344_1465"
344,4664,0.71,100,71,852,1540,801,2864,2758,7044,1480,5756,2138,4912,0,2656,1,0.87,0.72,260,17.94,"c_1_344_1466",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1466,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16111.69,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,46.96,2,67.1616,4051,3133,6061,1132,"c_1_344_1466"
344,1685,0.77,40,52,824,1200,470,920,4553,8348,2844,13172,1981,3164,0.33,0,0,0.86,0.85,157,10.73,"c_1_344_1467",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1467,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,26995.92,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.98,2,24.264,4235,3124,6245,1141,"c_1_344_1467"
344,3708,0.93,81,87,2456,6744,464,780,1703,3744,501,1664,1676,2948,0,1844,0.71,0.74,0.53,251,14.77,"c_1_344_1468",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1468,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11430.48,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,59.21,2,53.3952,2844,3145,4854,1120,"c_1_344_1468"
344,3255,0.97,77,79,839,1100,388,1508,2500,6924,1176,4040,3014,5176,0,2016,0.96,0.73,0.78,237,13.73,"c_1_344_1469",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1469,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16030.47,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,47.03,2,46.872,3310,3141,5320,1124,"c_1_344_1469"
344,8756,0.77,97,126,2578,3952,906,1428,734,1188,744,1368,951,1816,0,3712,0.7,0.95,0.61,340,25.75,"c_1_344_1470",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1470,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12559.48,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,195.11,2,126.0864,2410,3153,4420,1112,"c_1_344_1470"
344,2760,0.97,75,77,803,1464,454,1712,2363,5312,1555,6824,2306,3956,0,1800,0.79,0.69,0.42,224,12.32,"c_1_344_1471",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1471,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16159.15,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,37.8,2,39.744,4173,3148,6183,1117,"c_1_344_1471"
344,4377,0.83,71,86,2137,6856,491,1008,1337,2892,746,2680,1950,5364,0,1856,0.96,0.92,0.73,245,17.87,"c_1_344_1472",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1472,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11958.72,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,54.54,2,63.0288,2791,3157,4801,1108,"c_1_344_1472"
344,5129,0.88,108,95,698,1040,473,3136,3229,8356,1967,5940,2185,5556,0,2592,0.88,0.72,0.92,299,17.15,"c_1_344_1473",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1473,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19151.26,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.17,2,73.8576,3949,3161,5959,1104,"c_1_344_1473"
344,4646,0.79,95,75,813,1108,332,508,1651,4800,1598,16684,2909,6920,0,2024,0.87,0.84,0.59,264,17.6,"c_1_344_1474",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1474,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15285.48,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.25,2,66.9024,3497,3153,5507,1112,"c_1_344_1474"
344,4046,0.93,74,80,835,1248,330,480,1064,3028,847,4144,1713,5364,0,1392,0.96,0.94,0.68,232,17.44,"c_1_344_1475",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1475,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11211.79,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,39.37,2,58.2624,3101,3142,5111,1123,"c_1_344_1475"
344,4673,0.91,75,82,504,1060,245,660,964,2952,823,5008,1709,5032,0,1752,0.96,1.01,0.82,241,19.39,"c_1_344_1476",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1476,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11204.83,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,42.58,2,67.2912,3661,3147,5671,1118,"c_1_344_1476"
344,2368,0.78,57,73,815,1260,657,2480,2616,4872,1660,4524,1876,4636,0,1028,1,0.8,0.34,193,12.27,"c_1_344_1477",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1477,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15692.23,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.97,2,34.0992,4138,3160,6148,1105,"c_1_344_1477"
344,8608,0.69,89,129,540,2204,450,6188,994,4692,678,7068,1808,5216,0,3820,0.47,0.89,0.69,349,24.66,"c_1_344_1478",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1478,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10098.42,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,43.98,2,123.9552,3741,3177,5751,1088,"c_1_344_1478"
344,5518,0.65,77,119,4443,21816,496,1564,1125,3448,473,1320,2018,4128,0,3052,0.53,0.73,0.7,308,17.92,"c_1_344_1479",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1479,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12302.87,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,45.56,2,79.4592,2964,3189,4974,1076,"c_1_344_1479"
344,2139,0.81,59,48,368,748,195,432,987,3092,609,2360,1167,3884,0,592,0.55,0.92,0.67,171,12.51,"c_1_344_1480",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1480,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,7975.35,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,41.29,2,30.8016,3865,3154,5875,1111,"c_1_344_1480"
344,3872,0.61,65,107,2702,11156,437,848,1112,3284,468,900,2879,4404,0,2860,0.63,0.69,0.75,266,14.56,"c_1_344_1481",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1481,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11602.54,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,60.48,2,55.7568,2912,3191,4922,1074,"c_1_344_1481"
344,6627,0.92,115,106,2098,5916,653,1528,731,2536,429,1436,1142,2716,0,2640,0.91,0.76,0.86,331,20.02,"c_1_344_1482",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1482,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,8522.3,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,50.29,2,95.4288,2707,3190,4717,1075,"c_1_344_1482"
344,2780,0.84,67,80,988,2672,374,768,1169,4320,607,1476,2046,4332,0,1628,0.89,0.68,0.81,227,12.25,"c_1_344_1483",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,1483,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10825.15,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.88,2,40.032,3085,3165,5095,1100,"c_1_344_1483"
